CustomerID,Country,SalesChannel
28499.0,United Kingdom,Online
37485.0,France,In-store
79205.0,France,Online
72724.0,Spain,In-store
55320.0,Germany,Online
75136.0,France,In-store
79431.0,Australia,Online
99182.0,France,Online
43252.0,France,In-store
73076.0,United Kingdom,Online
51732.0,France,In-store
14058.0,United States,Online
62371.0,Netherlands,Online
43599.0,Portugal,Online
68818.0,France,Online
71224.0,United States,Online
57073.0,France,Online
44629.0,Germany,Online
90101.0,Australia,Online
58355.0,Italy,Online
91247.0,France,In-store
23212.0,Australia,In-store
18684.0,Italy,In-store
86306.0,Netherlands,Online
23754.0,United States,In-store
87825.0,Netherlands,Online
41090.0,Spain,Online
65618.0,United Kingdom,Online
21616.0,Netherlands,In-store
13535.0,United States,In-store
82628.0,Sweden,In-store
26069.0,Portugal,In-store
18952.0,Belgium,Online
13579.0,United States,In-store
99062.0,Portugal,In-store
90102.0,Italy,Online
45597.0,Belgium,In-store
37959.0,United States,Online
75846.0,Italy,Online
90103.0,United States,Online
96544.0,Spain,Online
21479.0,Netherlands,Online
90104.0,Spain,Online
90105.0,Norway,In-store
73363.0,Portugal,In-store
30253.0,Belgium,Online
99387.0,Norway,Online
98513.0,Norway,In-store
53961.0,Portugal,In-store
74272.0,United Kingdom,Online
17967.0,Spain,In-store
57948.0,Spain,In-store
90106.0,Italy,Online
83696.0,Netherlands,Online
68423.0,Netherlands,Online
45615.0,Portugal,In-store
20714.0,United Kingdom,Online
75974.0,United States,Online
54758.0,France,In-store
90107.0,Norway,Online
19546.0,Italy,Online
61505.0,Australia,In-store
29882.0,Italy,In-store
94160.0,Norway,In-store
24365.0,Germany,In-store
81501.0,France,In-store
80842.0,Germany,Online
61186.0,Portugal,In-store
75991.0,Belgium,In-store
96986.0,Portugal,Online
20041.0,Norway,Online
39881.0,France,Online
71574.0,France,In-store
23786.0,United States,Online
21576.0,Italy,In-store
59467.0,Netherlands,Online
35256.0,France,In-store
55666.0,Sweden,In-store
90108.0,Portugal,Online
72455.0,Norway,In-store
86503.0,Portugal,In-store
58321.0,Australia,Online
72525.0,Netherlands,Online
90109.0,United States,In-store
90110.0,Sweden,Online
90111.0,Netherlands,Online
15865.0,United States,Online
21162.0,Norway,In-store
15105.0,Sweden,In-store
49245.0,United States,Online
21447.0,Sweden,In-store
46266.0,Spain,Online
63859.0,Portugal,In-store
18831.0,Italy,In-store
31627.0,Portugal,In-store
83772.0,France,In-store
90112.0,Sweden,In-store
46759.0,France,In-store
46049.0,Sweden,Online
84764.0,France,In-store
94004.0,Netherlands,In-store
90113.0,Netherlands,In-store
46384.0,Sweden,In-store
87923.0,Netherlands,In-store
10216.0,Italy,In-store
13325.0,Netherlands,In-store
74223.0,Norway,Online
73521.0,Spain,Online
93015.0,Australia,Online
21596.0,France,In-store
36553.0,Belgium,Online
85747.0,Norway,Online
62553.0,Italy,Online
47792.0,Spain,Online
74559.0,Belgium,In-store
28032.0,Italy,Online
88643.0,Germany,In-store
38820.0,Italy,In-store
35618.0,Germany,In-store
97358.0,Belgium,Online
68977.0,Sweden,Online
41439.0,Portugal,In-store
74190.0,Netherlands,Online
48764.0,Belgium,In-store
39753.0,United Kingdom,Online
99124.0,Spain,Online
13940.0,France,In-store
57052.0,Sweden,In-store
27551.0,Germany,Online
51654.0,Sweden,In-store
61789.0,Belgium,Online
50948.0,Norway,In-store
85728.0,United Kingdom,Online
93739.0,United States,In-store
97378.0,Belgium,Online
23760.0,United Kingdom,Online
78532.0,Australia,In-store
64732.0,Norway,In-store
73773.0,Italy,In-store
49615.0,Portugal,In-store
90114.0,Germany,In-store
67352.0,France,Online
53004.0,Norway,In-store
71231.0,United States,Online
32421.0,Netherlands,In-store
32574.0,United Kingdom,In-store
86142.0,Netherlands,Online
90115.0,France,Online
39149.0,Sweden,In-store
75718.0,Belgium,In-store
25946.0,Portugal,Online
62285.0,Germany,Online
90626.0,Italy,Online
90116.0,Portugal,Online
69883.0,Germany,In-store
64022.0,Spain,In-store
12286.0,France,Online
43552.0,Norway,In-store
50811.0,Italy,Online
10554.0,Portugal,Online
15701.0,Portugal,Online
16507.0,United States,In-store
83820.0,Spain,Online
20964.0,Belgium,Online
21750.0,Portugal,Online
54021.0,Portugal,Online
21578.0,Sweden,In-store
90117.0,Italy,Online
16133.0,United Kingdom,Online
80322.0,Portugal,Online
14346.0,United States,Online
87104.0,France,Online
98872.0,United States,In-store
61245.0,Spain,Online
90118.0,Sweden,Online
23600.0,United States,In-store
37851.0,Norway,In-store
53980.0,Belgium,In-store
14390.0,Germany,In-store
38627.0,France,In-store
60169.0,Netherlands,Online
98209.0,Germany,Online
43079.0,Australia,In-store
46177.0,United Kingdom,In-store
22173.0,Portugal,In-store
53028.0,Norway,In-store
86067.0,Portugal,In-store
72898.0,Italy,In-store
89157.0,Belgium,Online
10699.0,Netherlands,In-store
12265.0,Belgium,In-store
59243.0,Australia,In-store
43944.0,United Kingdom,Online
96384.0,United States,Online
35287.0,Italy,In-store
84308.0,Portugal,Online
14251.0,Spain,Online
90119.0,Spain,Online
15347.0,Germany,Online
90120.0,Spain,In-store
39178.0,Portugal,Online
33731.0,Germany,In-store
90121.0,United States,Online
90122.0,Spain,Online
30493.0,Spain,In-store
25615.0,Germany,Online
34159.0,Spain,Online
95758.0,Portugal,Online
87540.0,Portugal,In-store
40374.0,Netherlands,Online
81378.0,France,In-store
92628.0,Belgium,In-store
48227.0,Italy,In-store
93218.0,Netherlands,Online
85607.0,Italy,Online
66543.0,Netherlands,Online
68008.0,France,In-store
59419.0,Norway,Online
11594.0,Norway,Online
75738.0,Germany,In-store
34002.0,Portugal,Online
20580.0,Belgium,Online
82131.0,Australia,Online
89735.0,Portugal,Online
80646.0,Netherlands,Online
86701.0,United Kingdom,In-store
51522.0,United States,Online
68991.0,Spain,In-store
18732.0,Belgium,In-store
65564.0,France,In-store
45484.0,Australia,In-store
49399.0,United Kingdom,Online
10298.0,Norway,In-store
35902.0,United States,Online
53979.0,Australia,Online
57995.0,United Kingdom,In-store
51754.0,Norway,In-store
45190.0,Italy,Online
15791.0,United Kingdom,Online
34385.0,Australia,In-store
82647.0,Italy,In-store
61743.0,Spain,In-store
30274.0,Germany,Online
79062.0,Portugal,In-store
80689.0,Germany,In-store
61053.0,Belgium,Online
99105.0,Spain,In-store
99170.0,Australia,Online
18165.0,Australia,In-store
92896.0,Germany,Online
31330.0,Italy,Online
24647.0,Norway,Online
11422.0,United States,In-store
19397.0,Germany,Online
55216.0,Sweden,Online
28242.0,Australia,Online
43541.0,Sweden,Online
19332.0,United Kingdom,In-store
35108.0,Portugal,Online
33364.0,Netherlands,Online
82936.0,France,Online
60119.0,Spain,Online
74079.0,Belgium,In-store
65630.0,France,Online
78617.0,Italy,Online
57228.0,Spain,Online
68300.0,Sweden,In-store
74387.0,Australia,In-store
96509.0,Norway,Online
18302.0,France,In-store
44705.0,Australia,Online
46621.0,France,In-store
39232.0,Norway,In-store
43084.0,Australia,Online
49364.0,France,In-store
21078.0,Australia,In-store
98776.0,Spain,In-store
88163.0,Sweden,In-store
39973.0,Spain,Online
61948.0,Italy,In-store
73682.0,Sweden,Online
31288.0,Belgium,Online
45446.0,United Kingdom,Online
92331.0,France,Online
34035.0,United States,In-store
55700.0,Italy,In-store
76745.0,Germany,In-store
56283.0,United Kingdom,In-store
59137.0,Norway,Online
35245.0,Netherlands,In-store
63249.0,Spain,In-store
52310.0,Sweden,In-store
92398.0,France,Online
90123.0,Spain,In-store
83723.0,Portugal,Online
49918.0,Norway,Online
28029.0,Norway,Online
49678.0,United States,In-store
90124.0,Belgium,Online
22086.0,Portugal,Online
67770.0,Sweden,In-store
42602.0,Germany,In-store
38444.0,Australia,In-store
71973.0,Germany,In-store
92399.0,France,Online
11513.0,Germany,In-store
71387.0,Belgium,Online
94896.0,Sweden,Online
18132.0,United Kingdom,In-store
90125.0,Italy,Online
20785.0,Netherlands,In-store
90126.0,Norway,In-store
45355.0,Netherlands,In-store
98162.0,Spain,In-store
39381.0,United States,In-store
95486.0,Spain,In-store
90849.0,Germany,Online
36388.0,Portugal,Online
26360.0,Australia,Online
89663.0,Australia,Online
83028.0,Netherlands,In-store
24656.0,Australia,In-store
77229.0,Germany,Online
59990.0,Netherlands,In-store
70797.0,Spain,Online
78032.0,Sweden,In-store
21507.0,Netherlands,Online
90127.0,Norway,Online
88582.0,United States,In-store
15121.0,Germany,In-store
25612.0,Italy,In-store
79342.0,Belgium,In-store
36171.0,United Kingdom,Online
58887.0,Norway,Online
90128.0,Italy,In-store
90129.0,Sweden,In-store
82365.0,Norway,In-store
12262.0,Sweden,Online
40025.0,Netherlands,Online
83999.0,United Kingdom,In-store
65559.0,Sweden,In-store
18066.0,Netherlands,In-store
83426.0,Netherlands,Online
90130.0,France,In-store
92232.0,Sweden,Online
59135.0,Norway,In-store
16461.0,Sweden,In-store
71859.0,United States,In-store
84992.0,Italy,In-store
14943.0,France,In-store
93718.0,United States,Online
31260.0,Belgium,Online
31012.0,Norway,Online
88641.0,Portugal,In-store
58939.0,Netherlands,Online
45215.0,Spain,In-store
32290.0,United States,In-store
78216.0,Portugal,In-store
91848.0,United States,Online
49774.0,Italy,Online
43964.0,Norway,Online
57652.0,Sweden,In-store
83678.0,Sweden,Online
34340.0,Belgium,In-store
36465.0,France,Online
90131.0,United States,In-store
44962.0,France,Online
91585.0,Norway,Online
42992.0,Portugal,Online
90132.0,Spain,In-store
54713.0,Belgium,In-store
15241.0,France,In-store
78636.0,Portugal,In-store
61953.0,United States,Online
23977.0,Sweden,In-store
43727.0,Italy,Online
29065.0,Spain,Online
86912.0,Australia,In-store
52981.0,Portugal,Online
74516.0,Norway,In-store
56609.0,Norway,In-store
43054.0,France,Online
51433.0,Spain,In-store
54382.0,Germany,Online
31643.0,United Kingdom,In-store
66282.0,United States,In-store
31826.0,Norway,Online
92058.0,Belgium,In-store
93175.0,Germany,Online
81918.0,Australia,Online
77070.0,Norway,Online
90133.0,United Kingdom,In-store
19671.0,France,In-store
62729.0,Norway,Online
93930.0,France,In-store
39545.0,United Kingdom,In-store
48205.0,United Kingdom,In-store
69272.0,Netherlands,Online
53231.0,Spain,In-store
60710.0,Italy,In-store
75978.0,United Kingdom,Online
90134.0,Italy,Online
68852.0,France,In-store
57827.0,Italy,In-store
64160.0,Norway,Online
90135.0,France,In-store
84197.0,Belgium,Online
14672.0,Australia,Online
90136.0,Belgium,In-store
73760.0,United States,In-store
71573.0,Netherlands,In-store
85951.0,United Kingdom,In-store
16720.0,France,In-store
11002.0,Norway,In-store
54323.0,Portugal,Online
11741.0,Norway,Online
82678.0,Belgium,Online
28140.0,Australia,In-store
13320.0,Norway,In-store
90137.0,Germany,Online
37596.0,Norway,Online
83787.0,Portugal,Online
99271.0,Norway,In-store
19490.0,Spain,Online
70326.0,United States,Online
61565.0,France,In-store
79956.0,Belgium,In-store
83975.0,Netherlands,In-store
90138.0,Belgium,Online
90139.0,Netherlands,In-store
31190.0,Australia,In-store
91783.0,Netherlands,Online
97606.0,Belgium,Online
68144.0,France,Online
38838.0,Sweden,In-store
29907.0,Belgium,Online
24420.0,Portugal,Online
51490.0,Norway,Online
93691.0,Sweden,Online
60327.0,France,In-store
92938.0,Germany,In-store
37962.0,Germany,Online
26173.0,Spain,In-store
32636.0,Belgium,Online
83986.0,Norway,In-store
72552.0,Germany,In-store
30210.0,United Kingdom,In-store
94592.0,Norway,In-store
71189.0,Spain,Online
11057.0,Spain,Online
25150.0,Belgium,Online
49041.0,Portugal,In-store
46461.0,Norway,Online
99295.0,Sweden,Online
92486.0,Spain,In-store
72413.0,France,In-store
16787.0,France,Online
90140.0,Portugal,Online
13366.0,Netherlands,In-store
29947.0,Netherlands,In-store
89249.0,Italy,Online
72530.0,Spain,In-store
52347.0,Norway,Online
99730.0,Italy,In-store
46039.0,Sweden,Online
86261.0,United Kingdom,Online
45451.0,Netherlands,In-store
70895.0,Germany,In-store
52202.0,Belgium,In-store
60693.0,Portugal,Online
87338.0,Netherlands,Online
81049.0,Portugal,Online
32975.0,France,In-store
12320.0,France,Online
11868.0,Belgium,Online
86103.0,Germany,In-store
98546.0,Belgium,In-store
37772.0,Netherlands,In-store
65899.0,Italy,Online
64117.0,Australia,Online
61450.0,Italy,In-store
52989.0,Italy,In-store
46006.0,Portugal,Online
76750.0,Germany,Online
36477.0,Sweden,Online
32792.0,United Kingdom,Online
57615.0,Netherlands,Online
90141.0,Australia,In-store
34211.0,Italy,In-store
32087.0,Belgium,In-store
81020.0,Spain,Online
90142.0,Spain,Online
38052.0,Spain,In-store
94857.0,Norway,In-store
44868.0,France,Online
27310.0,Australia,Online
12794.0,Australia,In-store
90143.0,Portugal,In-store
11145.0,United Kingdom,In-store
81198.0,Sweden,In-store
52158.0,Belgium,Online
77305.0,Germany,In-store
53276.0,Spain,In-store
16999.0,United States,Online
13183.0,Norway,Online
90144.0,Sweden,Online
16846.0,Netherlands,Online
39154.0,United Kingdom,Online
88604.0,Netherlands,In-store
14982.0,United Kingdom,In-store
70034.0,Sweden,Online
90145.0,Australia,Online
68728.0,Italy,In-store
13751.0,Norway,In-store
95967.0,Sweden,In-store
90146.0,Belgium,Online
96100.0,United States,Online
50479.0,Sweden,Online
61638.0,Germany,In-store
36097.0,United States,Online
90147.0,Netherlands,In-store
12082.0,United Kingdom,Online
38233.0,Belgium,In-store
26494.0,Australia,In-store
90148.0,Australia,In-store
92473.0,United Kingdom,Online
68900.0,Portugal,Online
16930.0,Australia,In-store
34257.0,Norway,In-store
51217.0,Sweden,Online
84159.0,Norway,Online
25469.0,France,In-store
20032.0,Norway,Online
56221.0,Netherlands,In-store
44640.0,Germany,Online
44676.0,Germany,In-store
66370.0,Italy,In-store
46736.0,Norway,In-store
73518.0,Belgium,Online
18854.0,United Kingdom,Online
77838.0,France,In-store
86059.0,Norway,Online
90149.0,Portugal,Online
99202.0,France,In-store
62631.0,Belgium,Online
62270.0,Italy,Online
78325.0,Netherlands,Online
74362.0,United Kingdom,In-store
87833.0,Australia,In-store
67710.0,Netherlands,Online
43867.0,Spain,Online
27295.0,Spain,Online
97698.0,Norway,Online
43917.0,Spain,Online
39896.0,Italy,In-store
37117.0,Norway,Online
52305.0,United States,In-store
66284.0,Norway,In-store
40218.0,Spain,In-store
79828.0,United Kingdom,Online
90150.0,Norway,In-store
52069.0,Sweden,In-store
45647.0,Spain,In-store
42857.0,Belgium,Online
90151.0,Sweden,In-store
25260.0,Portugal,In-store
50702.0,Spain,Online
63002.0,Australia,In-store
48831.0,Australia,Online
65784.0,United Kingdom,Online
38796.0,Sweden,In-store
12383.0,Portugal,Online
99793.0,Spain,Online
19747.0,Norway,Online
87802.0,Italy,In-store
90152.0,France,Online
89584.0,Spain,Online
64254.0,Portugal,In-store
29338.0,Belgium,Online
52212.0,France,In-store
33937.0,Spain,In-store
48692.0,Australia,Online
56349.0,Portugal,Online
79748.0,France,Online
81400.0,Norway,Online
43032.0,Germany,Online
16938.0,Netherlands,Online
94699.0,Belgium,In-store
90153.0,United Kingdom,Online
17156.0,Australia,Online
28347.0,Spain,Online
97475.0,United States,Online
59004.0,United States,In-store
42625.0,Belgium,Online
78075.0,Belgium,In-store
85480.0,Spain,Online
41697.0,Germany,Online
78065.0,Portugal,In-store
14251.0,Australia,Online
37887.0,Italy,In-store
14363.0,Netherlands,In-store
93673.0,Portugal,Online
90154.0,Spain,Online
91717.0,Italy,Online
28086.0,Netherlands,Online
90868.0,Netherlands,In-store
31152.0,Australia,Online
90155.0,France,Online
76537.0,Germany,In-store
33558.0,Netherlands,In-store
10281.0,Italy,Online
43593.0,Italy,In-store
93961.0,Netherlands,In-store
15420.0,Netherlands,Online
77243.0,Germany,Online
20990.0,Sweden,In-store
48629.0,Spain,In-store
60274.0,France,Online
92784.0,Germany,Online
54220.0,Belgium,Online
83456.0,Norway,In-store
40738.0,Spain,Online
10434.0,Portugal,Online
90156.0,Australia,In-store
90157.0,United Kingdom,In-store
59828.0,United States,In-store
65691.0,Portugal,In-store
68598.0,Spain,In-store
63814.0,Portugal,In-store
37080.0,United States,Online
90158.0,Australia,In-store
78881.0,France,Online
85925.0,United Kingdom,Online
94403.0,Netherlands,In-store
58316.0,United Kingdom,Online
86121.0,Belgium,Online
48963.0,Italy,In-store
63024.0,Norway,Online
80316.0,United States,In-store
16494.0,Portugal,Online
55606.0,Germany,In-store
68606.0,Italy,Online
16155.0,Belgium,In-store
16669.0,Italy,In-store
34335.0,France,In-store
95285.0,United States,In-store
58620.0,Spain,Online
94266.0,Germany,Online
37748.0,Portugal,In-store
89147.0,Norway,In-store
81865.0,Italy,In-store
89537.0,Netherlands,Online
13077.0,Netherlands,Online
10278.0,Belgium,Online
59368.0,Belgium,In-store
86835.0,Portugal,Online
18999.0,Norway,In-store
64595.0,Belgium,In-store
90159.0,Norway,In-store
60417.0,Belgium,In-store
53259.0,United States,In-store
90160.0,Netherlands,In-store
96463.0,Portugal,Online
75780.0,Australia,In-store
60824.0,Belgium,Online
69585.0,United Kingdom,In-store
76168.0,Belgium,Online
97682.0,Italy,In-store
12160.0,Belgium,In-store
35738.0,France,In-store
15528.0,United Kingdom,In-store
38982.0,Australia,In-store
40636.0,Spain,In-store
54810.0,United States,Online
22981.0,Germany,Online
46712.0,Portugal,Online
75893.0,Portugal,Online
77557.0,Portugal,Online
74983.0,Portugal,In-store
85244.0,Norway,Online
11383.0,Italy,In-store
32976.0,Italy,In-store
56793.0,Belgium,In-store
53483.0,Belgium,In-store
93015.0,Germany,In-store
60398.0,Germany,In-store
21059.0,Italy,Online
77522.0,Sweden,Online
83343.0,Spain,In-store
66254.0,Italy,In-store
84279.0,United States,Online
86808.0,Sweden,In-store
78266.0,Norway,In-store
61202.0,Australia,Online
91986.0,United States,In-store
13670.0,Italy,In-store
54399.0,Italy,Online
23924.0,Australia,Online
54515.0,Netherlands,Online
16019.0,Portugal,Online
32171.0,France,Online
58017.0,Portugal,Online
22805.0,Spain,Online
44407.0,Spain,Online
90161.0,Spain,Online
17830.0,France,In-store
97847.0,Portugal,In-store
86064.0,Spain,Online
60840.0,France,In-store
38223.0,Germany,In-store
96346.0,Netherlands,Online
47250.0,Italy,Online
90162.0,Belgium,Online
24774.0,Germany,Online
58182.0,Italy,In-store
11428.0,United Kingdom,Online
50163.0,Norway,Online
38803.0,Italy,Online
41148.0,United States,Online
