InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Discount,ShippingCost,TotalAmount
786976,SKU_1446,40737.0,2020-01-14,35,53.85,0.29,10.35,1338.1725
465871,SKU_1719,87950.0,2020-01-14,47,5.53,0.11,20.94,231.31990000000002
475037,SKU_1920,70628.0,2020-01-14,15,38.97,0.38,19.72,362.421
907364,SKU_1666,52162.0,2020-01-14,22,2.56,0.11,17.85,50.1248
217796,SKU_1691,58638.0,2020-01-14,1,26.49,0.34,23.13,17.483399999999996
391999,SKU_1593,90023.0,2020-01-14,-18,16.98,0.21,17.265,-241.4556
292506,SKU_1009,98299.0,2020-01-14,10,29.31,0.07,7.77,272.58299999999997
798376,SKU_1242,90024.0,2020-01-14,-38,-76.95,0.35,17.205,1900.665
369544,SKU_1177,92841.0,2020-01-14,48,35.38,0.06,27.56,1596.3456
480002,SKU_1797,33323.0,2020-01-14,1,89.37,0.13,8.0,77.7519
798002,SKU_1256,81681.0,2020-01-14,12,28.41,0.08,11.15,313.6464
639439,SKU_1309,26855.0,2020-01-15,41,13.71,0.22,15.81,438.4458
690978,SKU_1515,69249.0,2020-01-15,24,6.94,0.38,9.97,103.2672
628787,SKU_1214,73669.0,2020-01-15,26,99.22,0.19,14.37,2089.5732
630583,SKU_1902,88420.0,2020-01-15,43,10.51,0.16,15.78,379.6212
488215,SKU_1029,26750.0,2020-01-15,2,36.79,0.27,6.59,53.7134
421184,SKU_1345,90025.0,2020-01-15,-39,84.86,0.28,17.205,-2382.8687999999997
898615,SKU_1064,65931.0,2020-01-15,19,23.45,0.46,17.12,240.597
522515,SKU_1635,90026.0,2020-01-15,25,7.42,0.1,8.87,166.95000000000002
768234,SKU_1796,67364.0,2020-01-15,39,54.62,0.21,24.93,1682.8422
478480,SKU_1152,60315.0,2020-01-15,1,4.46,0.08,28.32,4.1032
132711,SKU_1039,65709.0,2020-01-15,31,72.24,0.1,5.83,2015.496
891971,SKU_1025,37566.0,2020-01-15,4,60.43,0.11,15.94,215.1308
601157,SKU_1272,69513.0,2020-01-15,3,23.94,0.24,19.59,54.583200000000005
284423,SKU_1158,74102.0,2020-01-15,36,49.64,0.42,16.39,1036.4832000000001
616349,SKU_1700,71174.0,2020-01-15,11,1.66,0.49,27.35,9.3126
803714,SKU_1775,90027.0,2020-01-15,19,54.66,0.47,21.01,550.4262
757917,SKU_1580,46821.0,2020-01-15,9,77.72,0.29,8.88,496.63079999999997
924792,SKU_1000,66163.0,2020-01-15,42,6.77,0.43,29.15,162.0738
837378,SKU_1078,90028.0,2020-01-15,41,23.32,0.26,22.68,707.5288
233272,SKU_1227,72075.0,2020-01-15,20,62.74,0.3,6.09,878.3599999999999
867836,SKU_1326,77866.0,2020-01-15,9,5.75,0.21,25.84,40.8825
802335,SKU_1557,74524.0,2020-01-15,18,81.72,0.02,18.38,1441.5408
907789,SKU_1619,91141.0,2020-01-15,45,33.12,0.38,23.83,924.0479999999999
743409,SKU_1500,91317.0,2020-01-15,36,21.89,0.3,25.23,551.6279999999999
177505,SKU_1474,96672.0,2020-01-16,42,85.33,0.45,11.36,1971.1230000000003
102869,SKU_1354,37314.0,2020-01-16,32,65.78,0.04,28.56,2020.7616
881474,SKU_1123,55419.0,2020-01-16,4,89.98,0.11,18.79,320.3288
554351,SKU_1986,58164.0,2020-01-16,30,39.67,0.42,25.2,690.2580000000002
412252,SKU_1659,72205.0,2020-01-16,11,98.0,0.5,28.98,539.0
736584,SKU_1977,21909.0,2020-01-16,42,95.54,0.46,28.49,2166.8472
718467,SKU_1423,48484.0,2020-01-16,19,57.43,0.43,10.65,621.9669000000001
190272,SKU_1251,41488.0,2020-01-16,18,73.03,0.49,10.65,670.4154
138467,SKU_1513,52544.0,2020-01-16,45,37.86,0.1,9.98,1533.3300000000002
909760,SKU_1733,20294.0,2020-01-16,5,6.75,0.31,7.78,23.287499999999998
977844,SKU_1700,68841.0,2020-01-16,43,33.67,0.37,5.69,912.1203000000002
580047,SKU_1506,28476.0,2020-01-16,38,26.46,0.19,27.54,814.4388
759347,SKU_1485,22500.0,2020-01-16,19,14.31,0.25,7.87,203.9175
158871,SKU_1477,90029.0,2020-01-16,20,49.04,0.04,22.13,941.5679999999999
228391,SKU_1582,53078.0,2020-01-16,2,93.45,0.2,9.68,149.52
539430,SKU_1870,35264.0,2020-01-16,19,88.51,0.48,26.57,874.4788000000001
710704,SKU_1332,78193.0,2020-01-16,37,28.9,0.17,13.69,887.5189999999999
956703,SKU_1608,87325.0,2020-01-16,43,99.98,0.08,25.28,3955.2088000000003
930496,SKU_1231,67790.0,2020-01-16,11,91.13,0.45,29.4,551.3365
356687,SKU_1541,96397.0,2020-01-16,13,10.29,0.05,12.01,127.08149999999998
825451,SKU_1029,41399.0,2020-01-16,20,25.01,0.1,7.52,450.18000000000006
207450,SKU_1726,20893.0,2020-01-16,42,33.58,0.49,27.09,719.2836
271890,SKU_1172,27279.0,2020-01-16,42,23.12,0.34,19.39,640.8864
538741,SKU_1791,65524.0,2020-01-16,2,14.96,0.17,17.25,24.8336
381974,SKU_1467,96502.0,2020-01-17,9,40.76,0.33,10.95,245.78279999999995
500109,SKU_1475,90030.0,2020-01-17,45,59.5,0.38,15.3,1660.05
216381,SKU_1951,19655.0,2020-01-17,7,76.65,0.13,26.96,466.79850000000005
573125,SKU_1722,79290.0,2020-01-17,4,89.81,0.31,20.4,247.8756
671621,SKU_1316,73119.0,2020-01-17,48,38.07,0.37,19.41,1151.2368000000001
234508,SKU_1396,34992.0,2020-01-17,2,63.59,0.03,5.6,123.36460000000001
829650,SKU_1124,21572.0,2020-01-17,23,48.11,0.36,13.09,708.1792
962645,SKU_1079,58975.0,2020-01-17,1,70.03,0.42,27.41,40.6174
499111,SKU_1695,71315.0,2020-01-17,49,73.46,0.27,26.14,2627.6641999999997
250810,SKU_1526,82707.0,2020-01-17,5,2.78,0.45,19.54,7.645
392890,SKU_1522,36996.0,2020-01-17,32,69.65,0.18,8.28,1827.6160000000002
673665,SKU_1395,70348.0,2020-01-17,19,5.92,0.48,27.23,58.4896
940477,SKU_1853,10600.0,2020-01-17,31,23.43,0.31,21.54,501.16769999999997
460032,SKU_1088,83954.0,2020-01-17,4,29.77,0.33,28.88,79.78359999999999
469599,SKU_1002,74799.0,2020-01-17,7,60.7,0.46,27.71,229.44600000000003
760960,SKU_1535,90031.0,2020-01-17,-15,27.3,0.41,17.205,-241.60500000000005
850020,SKU_1600,98183.0,2020-01-17,33,48.31,0.46,17.82,860.8842000000001
979611,SKU_1520,79470.0,2020-01-17,6,60.25,0.45,17.49,198.82500000000002
271836,SKU_1987,72229.0,2020-01-17,34,96.47,0.24,10.87,2492.7848
829903,SKU_1557,44602.0,2020-01-17,15,65.0,0.32,12.74,662.9999999999999
145714,SKU_1605,66936.0,2020-01-17,28,71.78,0.02,29.01,1969.6432000000002
727234,SKU_1070,56701.0,2020-01-17,16,35.23,0.08,6.34,518.5856
996048,SKU_1699,52260.0,2020-01-17,21,43.84,0.33,26.21,616.8288
730271,SKU_1138,90032.0,2020-01-17,22,14.4,0.21,22.87,250.27200000000002
566960,SKU_1009,51426.0,2020-01-18,33,34.78,0.38,6.79,711.5988
811851,SKU_1514,61025.0,2020-01-18,35,8.58,0.11,16.74,267.267
224123,SKU_1530,87892.0,2020-01-18,25,37.79,0.24,14.02,718.01
405628,SKU_1129,12606.0,2020-01-18,40,73.8,0.33,16.38,1977.8399999999997
182989,SKU_1400,19601.0,2020-01-18,26,70.16,0.29,16.03,1295.1535999999999
398356,SKU_1220,48865.0,2020-01-18,19,57.33,0.17,14.33,904.0940999999999
929957,SKU_1641,87631.0,2020-01-18,20,48.45,0.15,10.62,823.65
278274,SKU_1436,76959.0,2020-01-18,30,82.62,0.01,23.83,2453.8140000000003
787995,SKU_1399,90033.0,2020-01-18,-32,-98.61,1.5807770446256528,17.75,-1832.65357985714
425352,SKU_1112,71707.0,2020-01-18,47,99.29,0.01,29.26,4619.9637
920260,SKU_1649,40761.0,2020-01-18,36,2.78,0.13,26.77,87.0696
511927,SKU_1451,90034.0,2020-01-18,20,11.79,0.44,7.49,132.048
889852,SKU_1554,55598.0,2020-01-18,41,36.66,0.0,15.4,1503.06
983184,SKU_1217,34714.0,2020-01-18,45,63.79,0.15,24.98,2439.9675
231373,SKU_1057,41674.0,2020-01-18,22,63.28,0.23,23.39,1071.9632000000001
538452,SKU_1112,96532.0,2020-01-18,37,86.73,0.34,20.53,2117.9465999999998
215294,SKU_1699,31323.0,2020-01-18,27,54.06,0.23,13.61,1123.9074
559451,SKU_1121,90490.0,2020-01-18,32,25.41,0.36,18.24,520.3968
748307,SKU_1407,99093.0,2020-01-18,46,15.65,0.22,20.66,561.522
165726,SKU_1459,75119.0,2020-01-18,22,50.02,0.37,7.45,693.2772
241564,SKU_1084,90035.0,2020-01-18,8,97.94,0.11,9.64,697.3328
477812,SKU_1617,90036.0,2020-01-18,12,60.08,0.09,7.12,656.0736
368246,SKU_1399,35393.0,2020-01-18,25,9.67,0.05,8.52,229.6625
805696,SKU_1355,54746.0,2020-01-18,18,5.62,0.27,29.57,73.8468
218015,SKU_1098,93701.0,2020-01-19,1,70.12,0.08,22.67,64.5104
840674,SKU_1520,47414.0,2020-01-19,32,70.58,0.05,29.65,2145.632
354079,SKU_1517,42667.0,2020-01-19,46,60.27,0.32,11.21,1885.2456
650929,SKU_1107,34484.0,2020-01-19,2,71.03,0.09,10.09,129.2746
789944,SKU_1960,45161.0,2020-01-19,36,26.85,0.25,23.51,724.95
788105,SKU_1973,85184.0,2020-01-19,46,46.85,0.22,24.77,1680.978
613758,SKU_1151,95395.0,2020-01-19,22,55.49,0.21,25.58,964.4162
465890,SKU_1905,82809.0,2020-01-19,16,10.26,0.08,29.4,151.0272
545101,SKU_1849,11810.0,2020-01-19,48,93.11,0.23,9.65,3441.3456
136631,SKU_1748,90037.0,2020-01-19,28,69.36,0.48,27.99,1009.8816
866577,SKU_1968,60042.0,2020-01-19,48,87.15,0.4,16.42,2509.9200000000005
172991,SKU_1026,28224.0,2020-01-19,36,13.43,0.02,19.32,473.8104
104014,SKU_1118,10690.0,2020-01-19,16,46.69,0.07,27.86,694.7471999999999
373237,SKU_1722,33890.0,2020-01-19,35,83.56,0.09,13.83,2661.386
118070,SKU_1099,64645.0,2020-01-19,33,71.8,0.04,27.06,2274.624
922209,SKU_1002,22664.0,2020-01-19,25,58.22,0.33,17.18,975.185
156958,SKU_1805,75974.0,2020-01-19,39,2.24,0.02,13.49,85.61280000000001
182074,SKU_1968,43428.0,2020-01-19,12,55.08,0.5,10.01,330.48
635017,SKU_1841,63142.0,2020-01-19,16,34.16,0.25,28.21,409.91999999999996
855073,SKU_1328,87635.0,2020-01-19,36,5.06,0.24,7.91,138.4416
276089,SKU_1528,26256.0,2020-01-19,33,28.54,0.08,6.33,866.4744
297392,SKU_1105,11514.0,2020-01-19,48,78.35,0.1,24.85,3384.72
258823,SKU_1229,90038.0,2020-01-19,-47,98.15,0.14,17.33,-3967.223
730152,SKU_1303,48891.0,2020-01-19,36,41.73,0.46,8.52,811.2312000000001
493002,SKU_1176,79142.0,2020-01-20,36,10.53,0.22,23.27,295.6824
833429,SKU_1938,97086.0,2020-01-20,49,91.7,0.34,17.63,2965.578
598863,SKU_1083,83260.0,2020-01-20,28,7.73,0.12,10.99,190.4672
467654,SKU_1262,44086.0,2020-01-20,34,32.73,0.19,24.42,901.3842
679036,SKU_1195,90039.0,2020-01-20,16,17.22,0.03,11.63,267.2544
630089,SKU_1248,90068.0,2020-01-20,29,25.96,0.46,22.85,406.53360000000004
250262,SKU_1381,49899.0,2020-01-20,29,65.67,0.33,24.03,1275.9680999999998
542905,SKU_1457,31103.0,2020-01-20,24,5.32,0.0,21.83,127.68
335362,SKU_1660,36587.0,2020-01-20,23,38.77,0.3,6.86,624.197
544209,SKU_1717,90040.0,2020-01-20,-43,-1.47,1.330014402043576,17.75,-20.86021035317444
653880,SKU_1408,66228.0,2020-01-20,4,42.04,0.41,8.0,99.21440000000001
897079,SKU_1080,94757.0,2020-01-20,23,46.85,0.24,20.14,818.938
764076,SKU_1700,34344.0,2020-01-20,22,83.39,0.09,18.69,1669.4678
319963,SKU_1411,90041.0,2020-01-20,-27,51.17,0.0,17.41,-1381.5900000000001
580761,SKU_1205,10710.0,2020-01-20,27,16.64,0.39,28.79,274.06080000000003
348710,SKU_1819,46560.0,2020-01-20,30,60.56,0.39,27.65,1108.248
320984,SKU_1780,62337.0,2020-01-20,22,25.85,0.03,26.12,551.639
997059,SKU_1801,40650.0,2020-01-20,6,51.55,0.25,19.65,231.97499999999997
956748,SKU_1894,19221.0,2020-01-20,27,27.61,0.41,20.05,439.8273000000001
882355,SKU_1872,63996.0,2020-01-20,22,25.46,0.12,8.93,492.9056
364512,SKU_1962,90042.0,2020-01-20,-29,-79.33,0.1,17.27,2070.5130000000004
701863,SKU_1387,46614.0,2020-01-20,24,51.24,0.19,29.51,996.1056000000001
368799,SKU_1811,82917.0,2020-01-20,33,77.92,0.11,24.4,2288.5104
337549,SKU_1893,95963.0,2020-01-20,30,43.82,0.31,28.81,907.0739999999998
694319,SKU_1766,90043.0,2020-01-21,22,30.9,0.43,13.21,387.486
584299,SKU_1398,88103.0,2020-01-21,7,53.72,0.26,27.29,278.26959999999997
712210,SKU_1979,90044.0,2020-01-21,9,83.09,0.15,5.34,635.6385
548982,SKU_1007,85983.0,2020-01-21,32,11.58,0.01,26.74,366.8544
224046,SKU_1625,90045.0,2020-01-21,-41,-97.18,0.18,17.67,3267.1916000000006
506619,SKU_1516,97635.0,2020-01-21,17,51.82,0.33,21.91,590.2298
132097,SKU_1449,93300.0,2020-01-21,22,46.94,0.46,22.41,557.6472
766326,SKU_1475,55735.0,2020-01-21,26,97.01,0.41,7.83,1488.1334000000004
749150,SKU_1341,90417.0,2020-01-21,32,35.96,0.08,9.52,1058.6624000000002
330229,SKU_1072,19243.0,2020-01-21,29,41.44,0.21,11.55,949.3904
218834,SKU_1859,76763.0,2020-01-21,37,14.34,0.37,21.99,334.26540000000006
193848,SKU_1120,97715.0,2020-01-21,36,88.77,0.09,29.01,2908.1052
152921,SKU_1301,44805.0,2020-01-21,46,98.05,0.3,19.28,3157.21
805086,SKU_1960,72141.0,2020-01-21,42,16.6,0.21,12.21,550.788
750429,SKU_1883,58153.0,2020-01-21,10,94.97,0.1,6.73,854.73
805660,SKU_1995,48644.0,2020-01-21,23,1.81,0.13,14.29,36.2181
384821,SKU_1880,25688.0,2020-01-21,5,73.95,0.02,10.3,362.355
155609,SKU_1233,68165.0,2020-01-21,11,65.22,0.19,16.54,581.1102
327897,SKU_1065,72833.0,2020-01-21,12,7.15,0.46,22.0,46.33200000000001
131024,SKU_1229,26773.0,2020-01-21,20,5.01,0.28,14.79,72.14399999999999
170313,SKU_1921,47369.0,2020-01-21,10,6.71,0.41,13.66,39.589
489957,SKU_1542,90046.0,2020-01-21,-11,-84.13,0.19,17.5,749.5983
284078,SKU_1818,53438.0,2020-01-21,12,54.39,0.08,23.14,600.4656000000001
457429,SKU_1808,18173.0,2020-01-21,42,78.66,0.35,16.62,2147.418
561243,SKU_1050,12403.0,2020-01-22,25,81.71,0.44,25.36,1143.94
213632,SKU_1658,90901.0,2020-01-22,8,68.94,0.38,18.54,341.94239999999996
351451,SKU_1606,54624.0,2020-01-22,20,95.02,0.33,15.26,1273.2679999999998
103051,SKU_1328,30573.0,2020-01-22,10,4.39,0.23,28.81,33.803
804107,SKU_1386,90047.0,2020-01-22,-5,-25.55,1.9926773147419656,17.49,-126.81452695828611
476836,SKU_1037,23992.0,2020-01-22,48,46.02,0.14,11.94,1899.7056
711523,SKU_1709,57539.0,2020-01-22,47,78.19,0.0,6.46,3674.93
821772,SKU_1752,97451.0,2020-01-22,30,36.57,0.18,22.62,899.622
289407,SKU_1172,90048.0,2020-01-22,12,40.9,0.32,6.99,333.7439999999999
549395,SKU_1492,66485.0,2020-01-22,8,69.09,0.5,29.02,276.36
562894,SKU_1767,81211.0,2020-01-22,23,32.94,0.04,19.27,727.3151999999999
311810,SKU_1454,44667.0,2020-01-22,17,96.01,0.21,12.52,1289.4143000000001
827975,SKU_1040,26187.0,2020-01-22,4,35.08,0.41,11.88,82.78880000000001
173523,SKU_1920,91820.0,2020-01-22,1,56.18,0.43,22.67,32.022600000000004
860463,SKU_1984,76076.0,2020-01-22,37,4.13,0.32,28.19,103.9108
194476,SKU_1945,67916.0,2020-01-22,39,35.68,0.39,11.66,848.8272
333841,SKU_1128,45088.0,2020-01-22,8,6.36,0.15,18.93,43.248
903451,SKU_1053,68708.0,2020-01-22,33,87.34,0.48,8.76,1498.7544000000003
970045,SKU_1085,13572.0,2020-01-22,37,82.4,0.05,17.68,2896.36
322866,SKU_1723,90049.0,2020-01-22,39,26.77,0.49,5.33,532.4553
186672,SKU_1268,37215.0,2020-01-22,35,99.58,0.26,16.13,2579.122
698135,SKU_1295,41706.0,2020-01-22,25,50.32,0.48,24.08,654.16
444894,SKU_1020,31146.0,2020-01-22,29,20.19,0.04,26.25,562.0896
834994,SKU_1214,49539.0,2020-01-22,40,29.23,0.24,19.9,888.5920000000001
128251,SKU_1424,85013.0,2020-01-23,28,31.89,0.09,27.1,812.5572000000001
727769,SKU_1188,41861.0,2020-01-23,35,16.29,0.28,25.68,410.508
474710,SKU_1160,70394.0,2020-01-23,48,53.78,0.47,20.28,1368.1632000000002
650233,SKU_1712,39686.0,2020-01-23,3,21.89,0.38,23.31,40.7154
977284,SKU_1540,69767.0,2020-01-23,2,9.43,0.29,10.1,13.3906
132217,SKU_1380,13352.0,2020-01-23,16,99.83,0.02,17.35,1565.3344
108308,SKU_1243,39931.0,2020-01-23,49,74.27,0.49,16.63,1856.0073
368093,SKU_1182,63295.0,2020-01-23,47,90.09,0.29,20.15,3006.3033
283062,SKU_1543,14440.0,2020-01-23,46,5.78,0.45,16.24,146.234
494366,SKU_1778,28276.0,2020-01-23,33,34.13,0.36,12.34,720.8256000000001
844840,SKU_1947,13702.0,2020-01-23,7,26.78,0.19,17.84,151.8426
200235,SKU_1547,85467.0,2020-01-23,23,88.75,0.2,9.56,1633.0
174740,SKU_1092,98968.0,2020-01-23,31,93.64,0.45,28.14,1596.5620000000001
478496,SKU_1367,25425.0,2020-01-23,44,43.6,0.34,29.25,1266.144
953049,SKU_1158,71231.0,2020-01-23,18,47.33,0.04,29.71,817.8623999999999
850201,SKU_1397,90050.0,2020-01-23,-50,-98.5,0.42,17.33,2856.5000000000005
903328,SKU_1958,40213.0,2020-01-23,8,44.96,0.14,18.06,309.3248
277247,SKU_1179,23402.0,2020-01-23,30,47.11,0.27,13.09,1031.7089999999998
763165,SKU_1437,33843.0,2020-01-23,13,83.03,0.06,10.78,1014.6266
629525,SKU_1372,15316.0,2020-01-23,38,81.69,0.16,23.51,2607.5447999999997
120056,SKU_1305,57855.0,2020-01-23,30,14.91,0.16,24.05,375.73199999999997
276615,SKU_1984,70875.0,2020-01-23,20,71.27,0.45,22.33,783.97
287628,SKU_1378,52362.0,2020-01-23,10,64.1,0.3,19.8,448.7
738836,SKU_1949,19599.0,2020-01-23,45,76.42,0.14,5.3,2957.454
473632,SKU_1217,99740.0,2020-01-24,28,55.06,0.34,27.97,1017.5088
234415,SKU_1981,57594.0,2020-01-24,19,98.64,0.27,28.24,1368.1368
506716,SKU_1328,40483.0,2020-01-24,2,64.79,0.03,21.61,125.69260000000001
546438,SKU_1864,67271.0,2020-01-24,45,39.45,0.17,25.91,1473.4575000000002
653663,SKU_1342,52971.0,2020-01-24,27,75.87,0.47,7.41,1085.6997000000001
765022,SKU_1738,69203.0,2020-01-24,45,2.42,0.36,25.9,69.696
641252,SKU_1723,90051.0,2020-01-24,45,33.3,0.39,23.87,914.0849999999998
737717,SKU_1864,68150.0,2020-01-24,13,48.68,0.4,11.48,379.704
352764,SKU_1162,42206.0,2020-01-24,12,45.56,0.08,23.46,502.98240000000004
814998,SKU_1877,38911.0,2020-01-24,32,17.42,0.23,9.39,429.22880000000004
566882,SKU_1157,97053.0,2020-01-24,17,24.89,0.47,9.05,224.2589
840427,SKU_1109,53288.0,2020-01-24,40,94.64,0.33,9.98,2536.352
612153,SKU_1566,90052.0,2020-01-24,-28,-89.53,1.5321500433511075,17.49,-1334.0150146742903
167215,SKU_1349,13899.0,2020-01-24,21,16.37,0.14,14.32,295.6422
955474,SKU_1725,65119.0,2020-01-24,33,39.0,0.4,26.84,772.1999999999999
244356,SKU_1364,12608.0,2020-01-24,24,19.45,0.49,7.92,238.06799999999998
303861,SKU_1896,87764.0,2020-01-24,16,76.47,0.03,21.1,1186.8144
455612,SKU_1014,31674.0,2020-01-24,3,24.55,0.48,10.17,38.298
554605,SKU_1152,67751.0,2020-01-24,23,9.11,0.24,27.4,159.2428
109435,SKU_1531,38061.0,2020-01-24,18,87.23,0.05,13.59,1491.633
547556,SKU_1966,59624.0,2020-01-24,10,73.81,0.17,26.44,612.6229999999999
799438,SKU_1399,64280.0,2020-01-24,32,78.38,0.04,10.13,2407.8336
965264,SKU_1051,24449.0,2020-01-24,44,77.85,0.32,11.22,2329.2719999999995
675581,SKU_1854,33404.0,2020-01-24,13,50.96,0.44,7.12,370.9888
178781,SKU_1468,52606.0,2020-01-25,19,69.98,0.47,6.01,704.6986
291475,SKU_1320,60678.0,2020-01-25,32,66.77,0.42,27.18,1239.2512000000002
260196,SKU_1878,90053.0,2020-01-25,39,96.88,0.49,27.88,1926.9432
326507,SKU_1595,25886.0,2020-01-25,13,2.58,0.46,6.8,18.1116
406063,SKU_1366,34667.0,2020-01-25,47,61.01,0.39,5.85,1749.1566999999998
864121,SKU_1978,90054.0,2020-01-25,9,7.32,0.28,23.53,47.4336
876665,SKU_1837,97468.0,2020-01-25,12,85.34,0.41,5.96,604.2072000000001
790607,SKU_1485,99825.0,2020-01-25,6,22.62,0.11,11.84,120.7908
221172,SKU_1735,68674.0,2020-01-25,20,29.85,0.32,8.57,405.96
456902,SKU_1640,29269.0,2020-01-25,42,17.73,0.16,17.01,625.5143999999999
584963,SKU_1861,61035.0,2020-01-25,20,58.79,0.26,8.91,870.092
555968,SKU_1893,12617.0,2020-01-25,44,85.07,0.49,20.37,1908.9708
418717,SKU_1015,62976.0,2020-01-25,8,35.64,0.03,11.76,276.5664
159101,SKU_1410,56086.0,2020-01-25,9,4.85,0.07,23.13,40.5945
595972,SKU_1273,41764.0,2020-01-25,4,35.56,0.39,12.54,86.7664
388790,SKU_1588,98891.0,2020-01-25,21,88.72,0.23,6.17,1434.6024
990617,SKU_1811,71810.0,2020-01-25,8,62.83,0.16,27.02,422.21759999999995
647337,SKU_1305,40299.0,2020-01-25,35,53.05,0.45,11.46,1021.2125000000001
834965,SKU_1091,87473.0,2020-01-25,21,15.34,0.02,6.15,315.69719999999995
460260,SKU_1457,98016.0,2020-01-25,42,56.68,0.46,18.36,1285.5024
983811,SKU_1269,83824.0,2020-01-25,26,33.84,0.34,24.78,580.6944
692673,SKU_1051,42814.0,2020-01-25,6,84.72,0.22,14.91,396.4896
750419,SKU_1860,11372.0,2020-01-25,5,45.92,0.08,6.95,211.23200000000003
533374,SKU_1120,66777.0,2020-01-25,26,47.42,0.16,17.83,1035.6528
820777,SKU_1970,23458.0,2020-01-26,27,85.65,0.39,14.34,1410.6555
647577,SKU_1049,93149.0,2020-01-26,18,58.93,0.16,5.01,891.0215999999999
472370,SKU_1890,70326.0,2020-01-26,37,9.03,0.37,10.7,210.4893
987225,SKU_1474,56810.0,2020-01-26,21,15.26,0.04,28.15,307.6416
371967,SKU_1491,10735.0,2020-01-26,16,83.99,0.17,5.69,1115.3872
291232,SKU_1784,40824.0,2020-01-26,33,71.16,0.25,27.98,1761.2099999999998
404119,SKU_1379,47557.0,2020-01-26,40,60.62,0.38,22.18,1503.3759999999997
109540,SKU_1631,90923.0,2020-01-26,2,93.13,0.17,14.53,154.5958
640652,SKU_1386,88364.0,2020-01-26,28,77.63,0.12,13.38,1912.8031999999998
497827,SKU_1957,90055.0,2020-01-26,-49,77.98,0.15,17.5,-3247.8669999999997
651951,SKU_1606,91609.0,2020-01-26,4,86.95,0.32,29.83,236.504
151991,SKU_1660,57718.0,2020-01-26,43,59.2,0.1,19.23,2291.04
288751,SKU_1288,86356.0,2020-01-26,20,75.47,0.42,12.66,875.4520000000001
466326,SKU_1768,84934.0,2020-01-26,22,5.74,0.35,21.63,82.08200000000001
786337,SKU_1453,33768.0,2020-01-26,19,69.63,0.25,24.74,992.2274999999998
718992,SKU_1370,85073.0,2020-01-26,30,87.13,0.33,21.18,1751.3129999999996
149115,SKU_1183,75498.0,2020-01-26,47,93.36,0.25,5.29,3290.94
453151,SKU_1771,35750.0,2020-01-26,35,14.55,0.25,12.86,381.9375
843583,SKU_1661,11669.0,2020-01-26,45,99.88,0.07,8.51,4179.977999999999
291962,SKU_1204,70793.0,2020-01-26,5,63.96,0.22,27.04,249.44400000000002
821747,SKU_1953,53720.0,2020-01-26,4,27.87,0.05,11.71,105.906
249143,SKU_1171,74885.0,2020-01-26,15,29.21,0.01,12.15,433.7685
814635,SKU_1824,40881.0,2020-01-26,24,72.5,0.29,26.31,1235.3999999999999
636226,SKU_1221,23603.0,2020-01-26,33,29.63,0.13,28.81,850.6773
453824,SKU_1167,54841.0,2020-01-27,10,42.27,0.08,20.39,388.88400000000007
104000,SKU_1243,90056.0,2020-01-27,35,86.02,0.26,10.64,2227.9179999999997
825948,SKU_1217,47907.0,2020-01-27,37,31.69,0.16,12.58,984.9251999999999
987474,SKU_1055,42832.0,2020-01-27,32,92.51,0.46,24.57,1598.5728000000001
455754,SKU_1574,90057.0,2020-01-27,-18,-66.18,1.3518524557519638,17.49,-419.14071938996943
351492,SKU_1614,94205.0,2020-01-27,13,17.35,0.38,13.11,139.841
990123,SKU_1884,57835.0,2020-01-27,17,25.41,0.05,28.31,410.3715
599522,SKU_1166,98176.0,2020-01-27,5,38.41,0.39,14.67,117.1505
591072,SKU_1518,23478.0,2020-01-27,49,90.35,0.18,8.42,3630.263
138304,SKU_1141,34690.0,2020-01-27,45,56.96,0.5,12.41,1281.6
604999,SKU_1124,95100.0,2020-01-27,8,5.49,0.25,6.08,32.94
431593,SKU_1089,95289.0,2020-01-27,47,67.94,0.0,19.5,3193.18
707274,SKU_1913,42679.0,2020-01-27,26,20.72,0.47,22.35,285.52160000000003
251836,SKU_1310,75607.0,2020-01-27,12,14.0,0.24,15.29,127.68
208940,SKU_1370,30356.0,2020-01-27,38,36.84,0.28,13.97,1007.9424
924926,SKU_1951,66157.0,2020-01-27,39,81.93,0.03,29.06,3099.4119000000005
365517,SKU_1215,90058.0,2020-01-27,25,99.05,0.24,14.34,1881.95
767521,SKU_1440,49114.0,2020-01-27,45,95.07,0.19,21.34,3465.3015
721820,SKU_1634,18886.0,2020-01-27,49,11.14,0.45,25.08,300.223
979090,SKU_1883,22411.0,2020-01-27,35,48.57,0.44,13.88,951.9720000000001
485777,SKU_1185,90059.0,2020-01-27,-41,-35.69,0.22,17.67,1141.3662
724674,SKU_1882,41819.0,2020-01-27,13,14.21,0.39,23.34,112.68530000000001
651638,SKU_1152,90060.0,2020-01-27,45,19.41,0.22,14.84,681.291
717296,SKU_1760,20012.0,2020-01-27,38,54.12,0.46,21.1,1110.5424
980729,SKU_1625,53102.0,2020-01-28,30,24.99,0.34,21.83,494.8019999999999
649639,SKU_1095,69509.0,2020-01-28,13,25.63,0.34,28.31,219.9054
712956,SKU_1709,65315.0,2020-01-28,15,61.58,0.36,21.17,591.168
738873,SKU_1335,90061.0,2020-01-28,19,17.18,0.28,23.07,235.0224
437497,SKU_1514,68993.0,2020-01-28,38,39.75,0.23,14.04,1163.085
